episode,target,ai_starts,ai_payout,score,both_steal,ai_action,target_action,policy_loss,value_loss,entropy,loss
408,honest,1,50.0,0.5,0,SPLIT,SPLIT,-0.023077123798429966,0.15049933921545744,0.17585254927689675,0.05041402066126466
409,tit_for_tat,0,100.0,1.0,0,STEAL,SPLIT,-0.03393646888434887,0.19454548333305866,0.1684560377470916,0.061651709489524364
410,always_split,1,100.0,1.0,0,STEAL,SPLIT,0.007711579091846943,0.009469809241537064,0.15294139659090433,0.010917076840996742
411,always_steal,0,0.0,0.0,1,STEAL,STEAL,-0.008274035528302193,0.6627676039934158,0.15761234101228183,0.32153362294775434
412,deceptive_threaten,1,0.0,0.0,0,SPLIT,STEAL,-0.0009009614586830139,0.14878398599876164,0.16222228783590253,0.07186881080269814
413,honest,0,50.0,0.5,0,SPLIT,SPLIT,-0.028766470029950142,0.13994745537638664,0.15173689676157665,0.03968988545238972
414,tit_for_tat,1,100.0,1.0,0,STEAL,SPLIT,0.001042461022734642,0.2767175571061671,0.14196191339578945,0.13798161619342864
415,always_split,0,50.0,0.5,0,SPLIT,SPLIT,-0.008770560845732689,0.05393559118965641,0.13782432874722872,0.01681899093091488
416,always_steal,1,0.0,0.0,1,STEAL,STEAL,0.0022451430559158325,0.21192937076557428,0.13205398130230606,0.10688929259777069
417,deceptive_threaten,0,0.0,0.0,0,SPLIT,STEAL,-0.03332003392279148,0.0166080213866735,0.12221848146873526,-0.02623821422457695
418,honest,1,100.0,1.0,0,STEAL,SPLIT,-0.000247834250330925,0.6658428497612476,0.11192348921031225,0.3315543606877327
419,tit_for_tat,0,100.0,1.0,0,STEAL,SPLIT,-0.0030747782438993454,0.1920806998386979,0.09972209524130449,0.09196836035698652
420,always_split,1,100.0,1.0,0,STEAL,SPLIT,-0.0034106001257896423,0.011865829542330175,0.10050016950117424,0.0015172921121120453
421,always_steal,0,0.0,0.0,1,STEAL,STEAL,-0.011042362079024315,0.7187380753457546,0.11483939856407233,0.34717828510474646
422,deceptive_threaten,1,0.0,0.0,1,STEAL,STEAL,-0.0175479743629694,0.1931300037319943,0.1480595813554828,0.07753643207252026
423,honest,0,50.0,0.5,0,SPLIT,SPLIT,0.008766353130340576,0.11884732963517308,0.15935805665503722,0.06659645214676857
424,tit_for_tat,1,50.0,0.5,0,SPLIT,SPLIT,-0.037343526259064674,0.017934283296540343,0.15121063673723256,-0.029888497665524483
425,always_split,0,50.0,0.5,0,SPLIT,SPLIT,-0.04248989187180996,0.0036086488971704966,0.11969381482049357,-0.041882507503032684
426,always_steal,1,0.0,0.0,1,STEAL,STEAL,0.004000924527645111,0.13289790868293494,0.1047164818883175,0.06940270401537418
427,deceptive_threaten,0,0.0,0.0,1,STEAL,STEAL,-0.008443405851721764,0.007817637274683875,0.11090171412797645,-0.00564359687268734
428,honest,1,100.0,1.0,0,STEAL,SPLIT,0.008783653378486633,0.6196622271090746,0.13748575402860297,0.31723990850150585
429,tit_for_tat,0,100.0,1.0,0,STEAL,SPLIT,0.0022447146475315094,0.14313419430982322,0.1425887169680209,0.07238590344786644
430,always_split,1,50.0,0.5,0,SPLIT,SPLIT,-0.02223600447177887,0.15804969752207398,0.13844581629382446,0.055404383689165115
431,always_steal,0,0.0,0.0,1,STEAL,STEAL,0.007183007895946503,0.2990139750763774,0.11924265449488303,0.1554975649341941
432,deceptive_threaten,1,0.0,0.0,0,SPLIT,STEAL,-0.0253664031624794,0.0307886881162176,0.10848603141494095,-0.011056933552026749
433,honest,0,100.0,1.0,0,STEAL,SPLIT,0.0026423875242471695,0.7253165896981955,0.09788981189922197,0.36432179471012205
434,tit_for_tat,1,100.0,1.0,0,STEAL,SPLIT,-0.0002453997731208801,0.1985150951659307,0.09692992230702657,0.09804282709956169
435,always_split,0,100.0,1.0,0,STEAL,SPLIT,-0.0031371451914310455,0.011305773864933144,0.10453023832815234,0.0014704465866088867
436,always_steal,1,0.0,0.0,0,SPLIT,STEAL,0.018604189157485962,0.7219269163906574,0.11596951402316336,0.3784079416655004
437,deceptive_threaten,0,0.0,0.0,1,STEAL,STEAL,-0.0033013075590133667,0.18216689389373641,0.12208601906604599,0.08656128123402596
438,honest,1,50.0,0.5,0,SPLIT,SPLIT,-0.0014890963211655617,0.1214794279076159,0.1274187453382183,0.057976425625383854
439,tit_for_tat,0,100.0,1.0,0,STEAL,SPLIT,-0.005505654960870743,0.27981765335425735,0.11722556184395216,0.13323091715574265
440,always_split,1,100.0,1.0,0,STEAL,SPLIT,0.0012674769386649132,0.023323340459292297,0.10599885905685369,0.011869151145219803
441,always_steal,0,0.0,0.0,1,STEAL,STEAL,-0.0026283133774995804,0.8009338546544313,0.10939186104951659,0.39674470014870167
442,deceptive_threaten,1,0.0,0.0,1,STEAL,STEAL,-0.002664625644683838,0.3033153456635773,0.1149428105854895,0.14784361608326435
443,honest,0,100.0,1.0,0,STEAL,SPLIT,-0.003197772428393364,0.39334203116595745,0.12096342709992314,0.19226359948515892
444,tit_for_tat,1,50.0,0.5,0,SPLIT,SPLIT,-4.7968700528144836e-05,0.007396058904760139,0.12624141966807656,0.002387646585702896
445,always_split,0,50.0,0.5,0,SPLIT,SPLIT,-0.01980157382786274,0.004392420175406642,0.11894265771843493,-0.018794791772961617
446,always_steal,1,0.0,0.0,1,STEAL,STEAL,0.002573322504758835,0.15213990700431168,0.10958682085038163,0.07754740491509438
447,deceptive_threaten,0,0.0,0.0,1,STEAL,STEAL,-0.0014405101537704468,0.013713158588757324,0.10924203750619199,0.004323657602071762
448,honest,1,100.0,1.0,0,STEAL,SPLIT,0.002528103534132242,0.7255138456821442,0.11589651153917657,0.36412606481462717
449,tit_for_tat,0,100.0,1.0,0,STEAL,SPLIT,0.0015047937631607056,0.256448813714087,0.12046845525765093,0.128524512052536
450,always_split,1,100.0,1.0,0,STEAL,SPLIT,-0.002051563933491707,0.01939904886023669,0.12245727350091329,0.006423398852348328
451,always_steal,0,0.0,0.0,1,STEAL,STEAL,-0.001948704943060875,0.7941783312708139,0.12935162055509863,0.39384695258922875
452,deceptive_threaten,1,0.0,0.0,1,STEAL,STEAL,-0.0012364499270915985,0.2568358560092747,0.13276648127066437,0.12585383094847202
453,honest,0,100.0,1.0,0,STEAL,SPLIT,-0.003927681595087051,0.48420041240751743,0.13810641214513453,0.23679145891219378
454,tit_for_tat,1,100.0,1.0,0,STEAL,SPLIT,-0.0031623300164937973,0.18855850747786462,0.14425175110955024,0.08967439271509647
455,always_split,0,100.0,1.0,0,STEAL,SPLIT,-0.010925408452749252,0.014572343857480519,0.15362829606601736,-0.0051755141466856
456,always_steal,1,0.0,0.0,1,STEAL,STEAL,-0.011270018294453621,0.8395618200302124,0.16472740862081992,0.4068636281081126
457,deceptive_threaten,0,0.0,0.0,1,STEAL,STEAL,-0.014744574204087257,0.30875883088447154,0.17100381989439484,0.1379248034209013
458,honest,1,100.0,1.0,0,STEAL,SPLIT,-0.02689129952341318,0.4417133182287216,0.17390247503499268,0.19222634471952915
459,tit_for_tat,0,100.0,1.0,0,STEAL,SPLIT,-0.028407469857484102,0.1412231548456475,0.1678375893534394,0.040525742108002305
460,always_split,1,50.0,0.5,0,SPLIT,SPLIT,0.00609600730240345,0.12467988254502416,0.15930987132014707,0.06684285774827003
461,always_steal,0,0.0,0.0,1,STEAL,STEAL,-0.011722808703780174,0.2797720788512379,0.1560101188151748,0.12660313863307238
462,deceptive_threaten,1,0.0,0.0,0,SPLIT,STEAL,0.010391952469944954,0.02248049126649221,0.14351553842425346,0.020197056233882904
463,honest,0,100.0,1.0,0,STEAL,SPLIT,-0.036267951130867004,0.6990468390285969,0.1503997638283181,0.311751464381814
464,tit_for_tat,1,50.0,0.5,0,SPLIT,SPLIT,-0.04252693988382816,0.011168823037678521,0.17253983941918705,-0.03866792842745781
465,always_split,0,50.0,0.5,0,SPLIT,SPLIT,-0.03199615143239498,0.005052871882448073,0.1728555176523514,-0.031198274344205856
466,always_steal,1,0.0,0.0,0,SPLIT,STEAL,-0.025376027449965477,0.13543656290858053,0.1609952487051487,0.04073227941989899
467,deceptive_threaten,0,0.0,0.0,1,STEAL,STEAL,0.002530733123421669,0.01382169936914579,0.15310268144821748,0.007910549640655518
468,honest,1,100.0,1.0,0,STEAL,SPLIT,-0.004742871038615704,0.650245787575841,0.15431542256555986,0.31883685011416674
469,tit_for_tat,0,100.0,1.0,0,STEAL,SPLIT,-0.009928839281201363,0.13814339332748204,0.16523359969141893,0.057490527629852295
470,always_split,1,50.0,0.5,0,SPLIT,SPLIT,0.015820708125829697,0.13888758537359536,0.16983243671711534,0.08356618136167526
471,always_steal,0,0.0,0.0,1,STEAL,STEAL,-0.0226764939725399,0.29955297359265387,0.17467770889925305,0.12535321712493896
472,deceptive_threaten,1,0.0,0.0,0,SPLIT,STEAL,0.018071260303258896,0.024613071255657815,0.173885199954384,0.028638945892453194
473,honest,0,100.0,1.0,0,STEAL,SPLIT,0.009153008926659822,0.7257168479263783,0.1751140122214565,0.37026029266417027
474,tit_for_tat,1,100.0,1.0,0,STEAL,SPLIT,-0.010368362069129944,0.22084119822829962,0.17560366728866939,0.09829621203243732
475,always_split,0,100.0,1.0,0,STEAL,SPLIT,-0.02688082866370678,0.015899231493222032,0.16690820013172925,-0.020600296556949615
476,always_steal,1,0.0,0.0,0,SPLIT,STEAL,0.008423922583460808,0.7436608746647835,0.1544083378976211,0.37871027272194624
477,deceptive_threaten,0,0.0,0.0,1,STEAL,STEAL,-0.011126754805445671,0.1806968644959852,0.1490292858943576,0.07773139327764511
478,honest,1,50.0,0.5,0,SPLIT,SPLIT,0.001712733879685402,0.13369343662634492,0.14169045706512406,0.0671425461769104
479,tit_for_tat,0,100.0,1.0,0,STEAL,SPLIT,-0.010438576340675354,0.2532905610278249,0.152224399302213,0.11468445172067732
480,always_split,1,50.0,0.5,0,SPLIT,SPLIT,-0.02659608516842127,0.0671015924308449,0.16743103942280868,0.005280401557683945
481,always_steal,0,0.0,0.0,0,SPLIT,STEAL,-0.035528939217329025,0.20789277157746255,0.17441595877608052,0.06667328160256147
482,deceptive_threaten,1,0.0,0.0,0,SPLIT,STEAL,-0.03693033382296562,0.014995210410631898,0.16816683983779512,-0.031114395707845688
483,honest,0,50.0,0.5,0,SPLIT,SPLIT,-0.04090364836156368,0.14183290908113122,0.148619520405191,0.0285266125574708
484,tit_for_tat,1,50.0,0.5,0,SPLIT,SPLIT,-0.04436061345040798,0.01184600360886634,0.11899347006692551,-0.039627555757761
485,always_split,0,100.0,1.0,0,STEAL,SPLIT,0.001706765964627266,0.14076415239833295,0.10938548296689987,0.07099496992304921
486,always_steal,1,0.0,0.0,0,SPLIT,STEAL,-0.0062049757689237595,0.5923183616250753,0.10370577919820789,0.2889171438291669
487,deceptive_threaten,0,0.0,0.0,1,STEAL,STEAL,-0.00047991424798965454,0.1900419285825592,0.10383843239105772,0.09350268356502056
488,honest,1,100.0,1.0,0,STEAL,SPLIT,-0.0032423660159111023,0.6423974148929119,0.10731525970913935,0.31688319172826596
489,tit_for_tat,0,100.0,1.0,0,STEAL,SPLIT,-0.0013489266857504845,0.21337349992245436,0.12220182026794646,0.10411580605432391
490,always_split,1,50.0,0.5,0,SPLIT,SPLIT,-0.008031699806451797,0.1202905816026032,0.1234833117632661,0.050878746435046196
491,always_steal,0,0.0,0.0,1,STEAL,STEAL,-0.00044590234756469727,0.2956893228692934,0.11855814681621268,0.14621317386627197
492,deceptive_threaten,1,0.0,0.0,1,STEAL,STEAL,-0.01289822906255722,0.026603228030580794,0.1300703406886896,-0.0008973069489002228
493,honest,0,100.0,1.0,0,STEAL,SPLIT,0.016643867478705943,0.7390527706593275,0.15441232986631803,0.38462613709270954
494,tit_for_tat,1,100.0,1.0,0,STEAL,SPLIT,-0.023983720690011978,0.2276778006926179,0.16701343983004335,0.08818503608927131
495,always_split,0,100.0,1.0,0,STEAL,SPLIT,-0.043448179960250854,0.014478638669970678,0.17516796343261376,-0.03796055167913437
496,always_steal,1,0.0,0.0,0,SPLIT,STEAL,0.009056374430656433,0.7140559069812298,0.168033726644353,0.36440398544073105
497,deceptive_threaten,0,0.0,0.0,0,SPLIT,STEAL,-0.007368095219135284,0.1479621653124923,0.16915439064905513,0.06492144428193569
498,honest,1,100.0,1.0,0,STEAL,SPLIT,0.011102723190560937,0.6871077604591846,0.1724614981940249,0.35293198749423027
499,tit_for_tat,0,50.0,0.5,0,SPLIT,SPLIT,-0.017110351473093033,0.018065826604356516,0.1742868423316395,-0.009820302948355675
500,always_split,1,50.0,0.5,0,SPLIT,SPLIT,-0.04089857637882233,0.006254972739156983,0.17201077613572124,-0.039491187781095505
501,always_steal,0,0.0,0.0,0,SPLIT,STEAL,-0.04552547261118889,0.12873218685854226,0.15341042484214995,0.01730652153491974
502,deceptive_threaten,1,0.0,0.0,1,STEAL,STEAL,0.0009255139157176018,0.008970385611064557,0.13784739671973512,0.00403223093599081
503,honest,0,100.0,1.0,0,STEAL,SPLIT,0.006163783371448517,0.69190788641572,0.15163658052915707,0.35060136299580336
504,tit_for_tat,1,100.0,1.0,0,STEAL,SPLIT,-0.00653441995382309,0.1658521771314554,0.13733666366169928,0.07501830346882343
505,always_split,0,100.0,1.0,0,STEAL,SPLIT,0.0017450093291699886,0.00850492387326085,0.12747667379153427,0.004722712328657508
506,always_steal,1,0.0,0.0,1,STEAL,STEAL,-0.016044139862060547,0.7333328183740377,0.14622186648193747,0.34916003444232047
507,deceptive_threaten,0,0.0,0.0,1,STEAL,STEAL,-0.022046919912099838,0.20524582883808762,0.16459362536261324,0.07893005758523941
508,honest,1,100.0,1.0,0,STEAL,SPLIT,-0.0003548797685652971,0.5357417166233063,0.1742993544175988,0.26577298901975155
509,tit_for_tat,0,50.0,0.5,0,SPLIT,SPLIT,-0.01176241785287857,0.008229618309087527,0.17419397836056305,-0.009389558807015419
510,always_split,1,50.0,0.5,0,SPLIT,SPLIT,-0.04410422779619694,0.0029533790067484134,0.1664248052838957,-0.0442917887121439
511,always_steal,0,0.0,0.0,1,STEAL,STEAL,0.0052637457847595215,0.12131702020997182,0.15355840945994714,0.06438666768372059
512,deceptive_threaten,1,0.0,0.0,1,STEAL,STEAL,-0.011342602781951427,0.009647576293925653,0.1583695212902967,-0.008102505467832088
513,honest,0,100.0,1.0,0,STEAL,SPLIT,0.014644534327089787,0.6729728281497955,0.16963598253641976,0.34943458903580904
514,tit_for_tat,1,100.0,1.0,0,STEAL,SPLIT,-0.00654594786465168,0.15012281178496778,0.1703025068709394,0.06681243889033794
515,always_split,0,100.0,1.0,0,STEAL,SPLIT,-0.0004744709003716707,0.008322918630710774,0.1682319428655319,0.002004666021093726
516,always_steal,1,0.0,0.0,1,STEAL,STEAL,0.013205455616116524,0.6323655191808939,0.1552934708452085,0.3278352909255773
517,deceptive_threaten,0,0.0,0.0,1,STEAL,STEAL,0.0034587346017360687,0.1370543724469826,0.15406473685288802,0.07044525444507599
518,honest,1,100.0,1.0,0,STEAL,SPLIT,-0.014266341924667358,0.6362573988735676,0.15434013933554525,0.30231896322220564
519,tit_for_tat,0,100.0,1.0,0,STEAL,SPLIT,-0.02486347034573555,0.25001139426603913,0.17207338187290588,0.09842149913311005
520,always_split,1,50.0,0.5,0,SPLIT,SPLIT,0.0074768345803022385,0.051065445819403976,0.17470998063799925,0.03126246854662895
521,always_steal,0,0.0,0.0,1,STEAL,STEAL,0.0033430065959692,0.18798503745347261,0.1746814142607036,0.09558871760964394
522,deceptive_threaten,1,0.0,0.0,0,SPLIT,STEAL,0.002061678096652031,0.015741692379378946,0.1746217593899928,0.008186299353837967
523,honest,0,100.0,1.0,0,STEAL,SPLIT,-0.0161190964281559,0.7184074614197016,0.1737934524207958,0.34134669322520494
524,tit_for_tat,1,100.0,1.0,0,STEAL,SPLIT,0.004885287955403328,0.2397358058951795,0.16604905817803228,0.12309269234538078
525,always_split,0,100.0,1.0,0,STEAL,SPLIT,-0.0005920375697314739,0.02131124961670139,0.1662625535755069,0.008400952443480492
526,always_steal,1,0.0,0.0,1,STEAL,STEAL,-0.019679732620716095,0.8068871833384037,0.16967596828908427,0.382067111087963
527,deceptive_threaten,0,0.0,0.0,1,STEAL,STEAL,-0.02152387425303459,0.27380259917117655,0.17458275111857802,0.11363159865140915
528,honest,1,100.0,1.0,0,STEAL,SPLIT,0.0025737080723047256,0.417538495734334,0.17361187332426198,0.20960683887824416
529,tit_for_tat,0,50.0,0.5,0,SPLIT,SPLIT,-0.006180070340633392,0.00498841161584096,0.17355677480372833,-0.005421443842351437
530,always_split,1,50.0,0.5,0,SPLIT,SPLIT,-0.01634334772825241,0.0023655158411486354,0.17473760106804548,-0.016907960176467896
531,always_steal,0,0.0,0.0,0,SPLIT,STEAL,-0.029243124648928642,0.12134416977642104,0.17330754225258715,0.029695892706513405
532,deceptive_threaten,1,0.0,0.0,1,STEAL,STEAL,0.0064915865659713745,0.00962804605644152,0.16798373022174928,0.009625772014260292
533,honest,0,100.0,1.0,0,STEAL,SPLIT,0.0007361909374594688,0.7149623967707157,0.16750837783911265,0.35654231533408165
534,tit_for_tat,1,50.0,0.5,0,SPLIT,SPLIT,-0.020788952708244324,0.008861988033501689,0.1622277581045637,-0.01798023097217083
535,always_split,0,100.0,1.0,0,STEAL,SPLIT,0.004604339599609375,0.10263029485940933,0.1553562367989798,0.054365918040275574
536,always_steal,1,0.0,0.0,1,STEAL,STEAL,-0.005602758377790451,0.5539298020303249,0.156857647227298,0.26979357842355967
537,deceptive_threaten,0,0.0,0.0,0,SPLIT,STEAL,0.008876712992787361,0.23889860813505948,0.16229431612737244,0.1267030667513609
538,honest,1,100.0,1.0,0,STEAL,SPLIT,-0.0003986423835158348,0.4120006412267685,0.16223047424136894,0.20397936925292015
539,tit_for_tat,0,50.0,0.5,0,SPLIT,SPLIT,-0.005038319155573845,0.004000105393060949,0.16227887704735622,-0.004661044105887413
540,always_split,1,100.0,1.0,0,STEAL,SPLIT,0.00046482495963573456,0.10642814543098211,0.15928968787920894,0.05208599381148815
541,always_steal,0,0.0,0.0,1,STEAL,STEAL,-0.006207779049873352,0.5442805420607328,0.16200709572149208,0.2643124349415302
542,deceptive_threaten,1,0.0,0.0,1,STEAL,STEAL,-0.007279989309608936,0.23698871908709407,0.16694920393638313,0.10954487323760986
543,honest,0,50.0,0.5,0,SPLIT,SPLIT,0.004217104986310005,0.04898703342769295,0.17024847092397977,0.027008135803043842
544,tit_for_tat,1,100.0,1.0,0,STEAL,SPLIT,0.0017026029527187347,0.20602612476795912,0.1694838055263972,0.10302083007991314
545,always_split,0,100.0,1.0,0,STEAL,SPLIT,-0.010688276961445808,0.023095640090105007,0.17108320340048522,-0.0008512921631336212
546,always_steal,1,0.0,0.0,0,SPLIT,STEAL,0.004950445145368576,0.8599960282444954,0.17341367481276393,0.43321432976517826
547,deceptive_threaten,0,0.0,0.0,1,STEAL,STEAL,-0.0010869018733501434,0.39957010094076395,0.173389212366601,0.19696426019072533
548,honest,1,50.0,0.5,0,SPLIT,SPLIT,-0.00029484182596206665,0.008921466966882008,0.17358524181690882,0.0024300236254930496
549,tit_for_tat,0,50.0,0.5,0,SPLIT,SPLIT,-0.01483690645545721,0.0031275437247586524,0.1721320743781689,-0.014994463883340359
550,always_split,1,100.0,1.0,0,STEAL,SPLIT,0.002486616373062134,0.11912711942568421,0.166876412826241,0.06038140971213579
551,always_steal,0,0.0,0.0,1,STEAL,STEAL,-0.003849087283015251,0.5190764591097832,0.16756209101367858,0.2540135378949344
552,deceptive_threaten,1,0.0,0.0,1,STEAL,STEAL,-0.013951914384961128,0.218424427555874,0.17123313910633442,0.09354797843843699
553,honest,0,100.0,1.0,0,STEAL,SPLIT,-0.00948398932814598,0.43935922160744667,0.1738276982359821,0.2084573432803154
554,tit_for_tat,1,100.0,1.0,0,STEAL,SPLIT,-0.014789270237088203,0.17401051288470626,0.17423064152535517,0.07047368865460157
555,always_split,0,100.0,1.0,0,STEAL,SPLIT,-0.02204914391040802,0.014882634822242835,0.17190291923907353,-0.016326850280165672
556,always_steal,1,0.0,0.0,0,SPLIT,STEAL,0.006922395899891853,0.7881374265998602,0.16669921683933353,0.39932411536574364
557,deceptive_threaten,0,0.0,0.0,0,SPLIT,STEAL,-0.002900056540966034,0.24521498347166926,0.16605602568597533,0.11804686486721039
558,honest,1,50.0,0.5,0,SPLIT,SPLIT,-0.01162758469581604,0.04332214465830475,0.1689084140525665,0.008344399742782116
559,tit_for_tat,0,100.0,1.0,0,STEAL,SPLIT,-0.0216476172208786,0.16640420735348016,0.17322104615232092,0.05982227250933647
560,always_split,1,50.0,0.5,0,SPLIT,SPLIT,-0.029061597306281328,0.09692385536618531,0.17191819271829445,0.01768114959122613
561,always_steal,0,0.0,0.0,1,STEAL,STEAL,0.003087103832513094,0.25964182429015636,0.16856107187777525,0.13122240849770606
562,deceptive_threaten,1,0.0,0.0,1,STEAL,STEAL,-0.007379869930446148,0.021982003210041512,0.16902361126994947,0.0019208947196602821
563,honest,0,50.0,0.5,0,SPLIT,SPLIT,0.013450218364596367,0.15936809056438506,0.17203705097199418,0.09141388558782637
564,tit_for_tat,1,50.0,0.5,0,SPLIT,SPLIT,-0.012493900023400784,0.010983194133132201,0.17046574135747505,-0.008706949651241302
565,always_split,0,50.0,0.5,0,SPLIT,SPLIT,-0.024175478145480156,0.00207551958374097,0.16724682455969742,-0.024810191243886948
566,always_steal,1,0.0,0.0,0,SPLIT,STEAL,-0.04387579578906298,0.1565918973647058,0.14270684610528406,0.03299309313297272
567,deceptive_threaten,0,0.0,0.0,1,STEAL,STEAL,0.0029781945049762726,0.014676914933374974,0.13112179082963848,0.009005414322018623
568,honest,1,100.0,1.0,0,STEAL,SPLIT,0.003313213586807251,0.6883665882050991,0.1264694346464239,0.3462318181991577
569,tit_for_tat,0,50.0,0.5,0,SPLIT,SPLIT,-0.015351738780736923,0.00973038657559755,0.1343498775968328,-0.0118300411850214
570,always_split,1,100.0,1.0,0,STEAL,SPLIT,0.0020936764776706696,0.08517873508390039,0.1198533651913749,0.04348451644182205
571,always_steal,0,0.0,0.0,1,STEAL,STEAL,-0.004766747355461121,0.6426483821123838,0.1261346724568284,0.3152960827574134
572,deceptive_threaten,1,0.0,0.0,0,SPLIT,STEAL,0.0011952091008424759,0.28556610690429807,0.12979771865502698,0.1426802882924676
573,honest,0,100.0,1.0,0,STEAL,SPLIT,0.001215428113937378,0.3528853338211775,0.12990655333851464,0.1763590257614851
574,tit_for_tat,1,100.0,1.0,0,STEAL,SPLIT,-0.002054581418633461,0.12132059485884383,0.12478525291953702,0.05735787749290466
575,always_split,0,100.0,1.0,0,STEAL,SPLIT,-0.005925326608121395,0.007003861827403313,0.14658222954312805,-0.0038892151787877083
576,always_steal,1,0.0,0.0,1,STEAL,STEAL,-0.013682767748832703,0.6609820183366537,0.16253883089666488,0.31518285255879164
577,deceptive_threaten,0,0.0,0.0,0,SPLIT,STEAL,0.011954788118600845,0.16522885055746883,0.1696040644455934,0.09287318307906389
578,honest,1,100.0,1.0,0,STEAL,SPLIT,-0.0029914090409874916,0.5362392440438271,0.1687528179754736,0.26344067929312587
579,tit_for_tat,0,100.0,1.0,0,STEAL,SPLIT,-0.007399938069283962,0.16171487286919728,0.16070192896586377,0.07185048051178455
580,always_split,1,50.0,0.5,0,SPLIT,SPLIT,-0.040663293562829494,0.13247954053804278,0.14288962573118624,0.024147579446434975
581,always_steal,0,0.0,0.0,1,STEAL,STEAL,0.008381588384509087,0.24150413693860173,0.12102616293122992,0.1279233880341053
582,deceptive_threaten,1,0.0,0.0,0,SPLIT,STEAL,-0.029669415205717087,0.024080291068939955,0.10959699604427442,-0.018725253641605377
583,honest,0,100.0,1.0,0,STEAL,SPLIT,0.0036545563489198685,0.6473831348121166,0.10616501567710657,0.32628448959439993
584,tit_for_tat,1,100.0,1.0,0,STEAL,SPLIT,0.00039468705654144287,0.12367682543117553,0.1094094680447597,0.06113901548087597
585,always_split,0,100.0,1.0,0,STEAL,SPLIT,-1.812051050364971e-05,0.006601468667241761,0.0999197612181888,0.002283425856148824
586,always_steal,1,0.0,0.0,1,STEAL,STEAL,0.0003591530548874289,0.6879702247679234,0.09580413914227393,0.34338621934875846
587,deceptive_threaten,0,0.0,0.0,0,SPLIT,STEAL,-0.014085143804550171,0.201740866410546,0.09613073167565744,0.08582399040460587
588,honest,1,100.0,1.0,0,STEAL,SPLIT,-0.0023362692445516586,0.4471884723752737,0.08448451885487884,0.22041313350200653
589,tit_for_tat,0,100.0,1.0,0,STEAL,SPLIT,-0.0020641684532165527,0.13255464902613312,0.07417787190934177,0.06347137689590454
590,always_split,1,100.0,1.0,0,STEAL,SPLIT,0.0003551281988620758,0.006547023546772834,0.06732133664627327,0.0029554329812526703
591,always_steal,0,0.0,0.0,1,STEAL,STEAL,-0.0014686789363622665,0.6394343031570315,0.07049391361215385,0.31754352571442723
592,deceptive_threaten,1,0.0,0.0,1,STEAL,STEAL,-0.0019139386713504791,0.16324688715394586,0.07918325089121936,0.07891766913235188
593,honest,0,100.0,1.0,0,STEAL,SPLIT,0.0011802945518866181,0.6618080772459507,0.08508334901853232,0.3312335032969713
594,tit_for_tat,1,100.0,1.0,0,STEAL,SPLIT,0.0026182830333709717,0.21173804625868797,0.09624512326990953,0.10752486065030098
595,always_split,0,100.0,1.0,0,STEAL,SPLIT,-0.0009839646518230438,0.01673810672627951,0.08892150009342004,0.006495870649814606
596,always_steal,1,0.0,0.0,1,STEAL,STEAL,0.0033954093232750893,0.7029332723468542,0.07415370605303906,0.3541205027140677
597,deceptive_threaten,0,0.0,0.0,1,STEAL,STEAL,0.0014447430148720741,0.1349391739931889,0.0660822402278427,0.06825350783765316
598,honest,1,100.0,1.0,0,STEAL,SPLIT,0.00018542632460594177,0.6754463445395231,0.0642324569489574,0.33726626448333263
599,tit_for_tat,0,100.0,1.0,0,STEAL,SPLIT,0.0004218071699142456,0.22685503168031573,0.06562821522675222,0.11319305002689362
600,always_split,1,100.0,1.0,0,STEAL,SPLIT,-0.0011678170412778854,0.010907919308380087,0.06782293790456606,0.0036079101264476776
601,always_steal,0,0.0,0.0,0,SPLIT,STEAL,0.0029421132057905197,0.7294204477220774,0.07319860131246969,0.3669203290482983
602,deceptive_threaten,1,0.0,0.0,1,STEAL,STEAL,0.0006359294056892395,0.26432762295007706,0.07137066059658537,0.1320860218256712
603,honest,0,100.0,1.0,0,STEAL,SPLIT,-0.0008621187880635262,0.4498366769403219,0.07152579563262407,0.22334095765836537
604,tit_for_tat,1,100.0,1.0,0,STEAL,SPLIT,-0.001297440379858017,0.14427378308027983,0.08021007649949752,0.0700373537838459
605,always_split,0,100.0,1.0,0,STEAL,SPLIT,1.130980672314763e-05,0.010664657880397499,0.08435773490782594,0.004500064693274908
606,always_steal,1,0.0,0.0,1,STEAL,STEAL,-0.00041329115629196167,0.7689196933060884,0.09141332566650817,0.38313242280855775
607,deceptive_threaten,0,0.0,0.0,1,STEAL,STEAL,-0.0036576781421899796,0.2686415684875101,0.09610323735978454,0.1297020772472024
608,honest,1,100.0,1.0,0,STEAL,SPLIT,-0.004759853705763817,0.41449109837412834,0.12629384238243802,0.2012227550148964
609,tit_for_tat,0,100.0,1.0,0,STEAL,SPLIT,0.0012110844254493713,0.13409170601516962,0.12923645775663317,0.06696458160877228
610,always_split,1,50.0,0.5,0,SPLIT,SPLIT,-0.05032746773213148,0.10456386441364884,0.11521767110389192,0.0008022915571928024
611,always_steal,0,0.0,0.0,1,STEAL,STEAL,0.0031507909297943115,0.19325107795884833,0.08687391882267548,0.09890760172856972
612,deceptive_threaten,1,0.0,0.0,1,STEAL,STEAL,-0.0016782432794570923,0.015607014549985365,0.09091352703399025,0.00521613284945488
