episode,target,ai_starts,update_idx,turn,policy_loss,value_loss,entropy,loss
274,tit_for_tat,1,4,5,0.006509231403470039,0.060603520018048584,0.16769248382479418,0.035134075209498405
275,always_split,0,4,5,-0.006092406809329987,0.5783331785351038,0.16891151934396476,0.28138507902622223
276,always_steal,1,4,5,-0.010060572996735573,0.08556913142092526,0.17250951629830524,0.030998894944787025
277,deceptive_threaten,0,4,5,0.005917292088270187,0.014421772484638495,0.17500972090056166,0.011378083378076553
278,honest,1,4,5,0.000844443216919899,0.7019994109869003,0.1746200017951196,0.35009795671794564
279,tit_for_tat,0,4,5,-0.009382892400026321,0.07059891987591982,0.17559228371828794,0.024160640314221382
280,always_split,1,4,5,-0.014827398583292961,0.5241097845137119,0.175625774441869,0.24547121627256274
281,always_steal,0,4,5,-0.01920410245656967,0.10460649011656642,0.1726267165649915,0.031372878700494766
282,deceptive_threaten,1,4,5,0.0052548740059137344,0.017592179537132324,0.16725067266088445,0.012378446757793427
283,honest,0,4,5,-0.00731433741748333,0.17029704875312746,0.16822876512014773,0.07615188881754875
284,tit_for_tat,1,4,5,0.003571378067135811,0.05073851117049344,0.17075231474882457,0.027233097702264786
285,always_split,0,4,5,-0.011826151981949806,0.5901907049119473,0.16862614480487537,0.28158293291926384
286,always_steal,1,4,5,0.002225814387202263,0.07678259356180206,0.1643051940773148,0.03897405229508877
287,deceptive_threaten,0,4,5,-0.007187146693468094,0.011951741935959603,0.16658235383511055,-0.002877097576856613
288,honest,1,4,5,-0.00014313828432932496,0.6970401033759117,0.1707588049612241,0.3466693386435509
289,tit_for_tat,0,4,5,2.896226942539215e-05,0.08861025248188525,0.17269283132918645,0.042607150971889496
290,always_split,1,4,5,-0.011245161294937134,0.4773888736963272,0.1702798325859476,0.2257464909926057
291,always_steal,0,4,5,0.003202306106686592,0.11510036222171038,0.1667558961053146,0.0590849332511425
292,deceptive_threaten,1,4,5,-0.0038057826459407806,0.020491437483428854,0.166405559546547,0.004775887355208397
293,honest,0,4,5,0.0014759115874767303,0.16480092611163855,0.16377557179657742,0.08223862014710903
294,tit_for_tat,1,4,5,-0.0018084142357110977,0.05257055764377583,0.1640688388288254,0.022836172953248024
295,always_split,0,4,5,-0.014144737273454666,0.5782328378409147,0.15970410921727307,0.27337463945150375
296,always_steal,1,4,5,0.003427937626838684,0.0751968365511857,0.15338500654615927,0.03949250653386116
297,deceptive_threaten,0,4,5,-0.004906322807073593,0.012084299995251513,0.15529063479334582,-0.00041708722710609436
298,honest,1,4,5,-0.009789679199457169,0.7144314739853144,0.1616450359724695,0.34580960869789124
299,tit_for_tat,0,4,5,-0.010713094845414162,0.07158499557408504,0.16835287772119045,0.023395856842398643
300,always_split,1,4,5,-0.01527465134859085,0.08034555253107101,0.17384345942991786,0.023159673437476158
301,always_steal,0,4,5,-0.021373018622398376,0.07925261824857444,0.17545124306343496,0.016498764976859093
302,deceptive_threaten,1,4,5,-0.03223562799394131,0.012080644747470615,0.16980883851647377,-0.027893394231796265
303,honest,0,4,5,-0.03904093988239765,0.16695584263652563,0.1539292499073781,0.04289768822491169
304,tit_for_tat,1,4,5,0.002817690372467041,0.0570243583060801,0.1403233556484338,0.029926639050245285
305,always_split,0,4,5,-0.005431171506643295,0.5909666679799557,0.14327362153562717,0.288619420141913
306,always_steal,1,4,5,-0.0070575810968875885,0.08461088954936713,0.15139244434249122,0.033733928576111794
307,deceptive_threaten,0,4,5,0.0045164041221141815,0.012631816725956924,0.15724512736778706,0.00925985537469387
308,honest,1,4,5,0.0027055558748543262,0.6931204926222563,0.153701993796858,0.34772878885269165
309,tit_for_tat,0,4,5,-0.005670901387929916,0.08307505946140736,0.1557925912202336,0.03430870547890663
310,always_split,1,4,5,-0.010516639798879623,0.5160391833633184,0.16399311390705407,0.24586301669478416
311,always_steal,0,4,5,-0.015050802379846573,0.10473034239839762,0.17112960691156331,0.03560307249426842
312,deceptive_threaten,1,4,5,-0.025791047140955925,0.014291978442088293,0.17546514609421138,-0.020399698987603188
313,honest,0,4,5,0.012663591653108597,0.72286606580019,0.17382142289716285,0.37235840898938477
314,tit_for_tat,1,4,5,-0.010974736884236336,0.07266161459847353,0.17433175923360977,0.023612748831510544
315,always_split,0,4,5,-0.018388595432043076,0.0905349823879078,0.17509654010063969,0.025127939879894257
316,always_steal,1,4,5,0.0064669083803892136,0.07532202219590545,0.17325220422935672,0.042395398020744324
317,deceptive_threaten,0,4,5,-0.010729528963565826,0.010136293892060166,0.1744802238245029,-0.007406175136566162
318,honest,1,4,5,-0.01937420479953289,0.6749066952615976,0.1749114165577339,0.3163300226442516
319,tit_for_tat,0,4,5,0.004083156585693359,0.09845858957851306,0.17329962317307945,0.05157945677638054
320,always_split,1,4,5,-0.009333891794085503,0.07724489248357713,0.17424049190594815,0.027546139433979988
321,always_steal,0,4,5,0.0053809694945812225,0.07809941202867776,0.1752507286873879,0.04267817921936512
322,deceptive_threaten,1,4,5,-0.003939474001526833,0.012304447291207055,0.1753474689903669,0.00045928172767162323
323,honest,0,4,5,-0.012682905420660973,0.16175440326333046,0.17520637284906115,0.06644224561750889
324,tit_for_tat,1,4,5,0.006189480423927307,0.046940710744820535,0.17346670475672,0.027925172820687294
325,always_split,0,4,5,-0.0024361014366149902,0.1085650387685746,0.1733414221816929,0.05011299438774586
326,always_steal,1,4,5,-0.021304747089743614,0.05267563585948665,0.169568530851393,0.0033373814076185226
327,deceptive_threaten,0,4,5,0.008650269359350204,0.0071260826829032675,0.1621498862223234,0.010591810569167137
328,honest,1,4,5,-0.0007685460150241852,0.14400867000222206,0.16313584595627617,0.06960444711148739
329,tit_for_tat,0,4,5,-0.023927561938762665,0.06374701054301113,0.15672878152690828,0.006378639489412308
330,always_split,1,4,5,0.006358131766319275,0.5519492197781801,0.14576948239118792,0.2808750495314598
331,always_steal,0,4,5,-0.005809582769870758,0.10093532653991133,0.14392237266292796,0.04321886785328388
332,deceptive_threaten,1,4,5,0.003224676474928856,0.017370333904624058,0.13531566338497214,0.010556688532233238
333,honest,0,4,5,0.00491434708237648,0.7218575347214937,0.14127357810502872,0.3644303772598505
334,tit_for_tat,1,4,5,-0.0024997983127832413,0.0687510737334378,0.14444386058312375,0.030431292951107025
335,always_split,0,4,5,-0.00805504247546196,0.5367723442614079,0.1515555388032226,0.25881557585671544
336,always_steal,1,4,5,-0.01222451962530613,0.10456493764650077,0.1616708763904171,0.0384412445127964
337,deceptive_threaten,0,4,5,-0.01582423783838749,0.015036113071801083,0.16936348730814643,-0.009999826550483704
338,honest,1,4,5,0.00962868332862854,0.1662350760307163,0.1740156833693618,0.09100606478750706
339,tit_for_tat,0,4,5,-0.0009775236248970032,0.06034084243583493,0.17423477981355973,0.027450555935502052
340,always_split,1,4,5,-0.016031337901949883,0.5638989172875881,0.17494898052245844,0.2641686303541064
341,always_steal,0,4,5,0.004454430192708969,0.09929275384638458,0.17382570789777674,0.052362553775310516
342,deceptive_threaten,1,4,5,-0.014841917902231216,0.012675463183013713,0.17478312687308062,-0.010252000764012337
343,honest,0,4,5,0.00990151846781373,0.6961072087287903,0.17440519352385309,0.3562110736966133
344,tit_for_tat,1,4,5,-0.004483196884393692,0.08559140108991414,0.17403340902819764,0.0365721695125103
345,always_split,0,4,5,-0.021306347101926804,0.0757170773576945,0.17040355841163546,0.014848155900835991
346,always_steal,1,4,5,-0.03199552185833454,0.0935826757340692,0.15903224117937498,0.013205504044890404
347,deceptive_threaten,0,4,5,-0.036628784611821175,0.013861156392067642,0.14152725343592465,-0.031113464385271072
348,honest,1,4,5,-0.03560097701847553,0.14940158068202436,0.12223982167779468,0.03787740506231785
349,tit_for_tat,0,4,5,0.0024371426552534103,0.08492786358692683,0.10691560280974954,0.04383191652595997
350,always_split,1,4,5,-0.001989319920539856,0.5723701883107424,0.10828024335205555,0.28311295015737414
351,always_steal,0,4,5,-0.005057552829384804,0.09591919847298414,0.11613809410482645,0.04174065589904785
352,deceptive_threaten,1,4,5,-0.014465659856796265,0.011167296298708607,0.13635650179639924,-0.010245583951473236
353,honest,0,4,5,0.01386001706123352,0.15276370383799076,0.15277810585394036,0.08871409855782986
354,tit_for_tat,1,4,5,0.001140143722295761,0.06337660399731249,0.15174368054431397,0.03131101652979851
355,always_split,0,4,5,-0.010825799778103828,0.5784373860806227,0.1582357488659909,0.2768105398863554
356,always_steal,1,4,5,-0.016905097290873528,0.10066236602142453,0.1694535459682811,0.03173154592514038
357,deceptive_threaten,0,4,5,-0.02071269042789936,0.012465246459669288,0.17401717713073594,-0.016220230609178543
358,honest,1,4,5,0.008822733536362648,0.14010080171283334,0.17379119077668292,0.0771352332085371
359,tit_for_tat,0,4,5,-0.016705425456166267,0.0954823826032225,0.1744161434326088,0.02929159626364708
360,always_split,1,4,5,-0.035728635266423225,0.08371726842597127,0.17196115499245934,0.004410393536090851
361,always_steal,0,4,5,0.010394223034381866,0.06838614761363715,0.16432602288841736,0.04294404573738575
362,deceptive_threaten,1,4,5,-0.012692339718341827,0.010014203018272383,0.16670518477621954,-0.009352296590805054
363,honest,0,4,5,-0.02379782684147358,0.6095948927104473,0.17375618266669335,0.2792620536056347
364,tit_for_tat,1,4,5,-0.020835086703300476,0.16230130032636225,0.1730786414045724,0.05858476087450981
365,always_split,0,4,5,-0.02270868420600891,0.39491930697113276,0.16773305604874622,0.1730736456811428
366,always_steal,1,4,5,-0.0305095873773098,0.2053511452395469,0.15547545257868478,0.07061121799051762
367,deceptive_threaten,0,4,5,0.005524642765522003,0.027455885530571322,0.14249554582784185,0.017827631905674934
368,honest,1,4,5,-0.005777327343821526,0.15505622024647892,0.1443745005017263,0.0703070368617773
369,tit_for_tat,0,4,5,-0.011591142043471336,0.09320292086340487,0.15472143214719836,0.03346310555934906
370,always_split,1,4,5,0.009137282148003578,0.5658956486731768,0.16529980939958477,0.29043210949748755
371,always_steal,0,4,5,-0.0016229748725891113,0.08966052127652802,0.1640847649978241,0.04156644269824028
372,deceptive_threaten,1,4,5,-0.017580654472112656,0.010213138191829785,0.17078236083762022,-0.014181911945343018
373,honest,0,4,5,-0.029018782079219818,0.6838532872498035,0.17434002098161727,0.3111644610762596
374,tit_for_tat,1,4,5,0.010505430400371552,0.10151281330036,0.1705783088109456,0.059556057676672935
375,always_split,0,4,5,-0.014798149466514587,0.48920300602912903,0.17254669949761592,0.22807788290083408
376,always_steal,1,4,5,-0.02047073282301426,0.13010636414401233,0.17452312265959335,0.04283720627427101
377,deceptive_threaten,0,4,5,-0.0286231841892004,0.01692687955301153,0.17081018738099374,-0.021867848932743073
378,honest,1,4,5,0.006820732727646828,0.15405535674653947,0.16379587068513501,0.08221045322716236
379,tit_for_tat,0,4,5,-0.007239712402224541,0.08486934402026236,0.16537324180535506,0.03354120813310146
380,always_split,1,4,5,-0.014994366094470024,0.09009000100195408,0.1714245515395305,0.02833639830350876
381,always_steal,0,4,5,-0.026500383391976357,0.06453294487437233,0.17445094011054607,0.004021575674414635
382,deceptive_threaten,1,4,5,-0.04120154120028019,0.008367708529476658,0.1675807172578061,-0.038693491369485855
383,honest,0,4,5,-0.011648941785097122,0.6777859050780535,0.15416861562698614,0.3257023096084595
384,tit_for_tat,1,4,5,0.0030170269310474396,0.1040060935774818,0.14473558121244423,0.05357271619141102
385,always_split,0,4,5,-0.0009372960776090622,0.06723340845201164,0.1453903626970714,0.031225496903061867
386,always_steal,1,4,5,-0.03477351367473602,0.08640662138350308,0.13177813710353803,0.007112016901373863
387,deceptive_threaten,0,4,5,0.0013811085373163223,0.010075773101050345,0.11931178695522249,0.005225881934165955
388,honest,1,4,5,0.0034585632383823395,0.6833365093916655,0.12443683859601151,0.3438824522309005
389,tit_for_tat,0,4,5,-0.015423046424984932,0.1084028270561248,0.12238489536684938,0.03755452670156956
390,always_split,1,4,5,0.002816157415509224,0.422207722440362,0.11283230682602152,0.21279169898480177
391,always_steal,0,4,5,-0.002357183024287224,0.17213398776948452,0.11371677671559155,0.08257264643907547
392,deceptive_threaten,1,4,5,0.0015156827867031097,0.030017900056577673,0.11753020049945917,0.015349326655268669
393,honest,0,4,5,0.0016811089590191841,0.7358613535761833,0.11063971489784308,0.36850538197904825
394,tit_for_tat,1,4,5,-0.0028142258524894714,0.06124099949374795,0.11323281419754494,0.026673948392271996
395,always_split,0,4,5,-0.006348244845867157,0.5843998305499554,0.12421738513512537,0.2846095091663301
396,always_steal,1,4,5,-0.010647309944033623,0.07676009193528444,0.13793570478446782,0.026353387162089348
397,deceptive_threaten,0,4,5,-0.01736881397664547,0.012145858954681898,0.15573901298921555,-0.012853281572461128
398,honest,1,4,5,0.014320842921733856,0.1538039071019739,0.16703650051931618,0.08955243043601513
399,tit_for_tat,0,4,5,-0.0012477245181798935,0.0632659990224056,0.1673416301200632,0.028711851686239243
400,always_split,1,4,5,0.0008029043674468994,0.1039965539239347,0.16889754083240405,0.05111219920217991
401,always_steal,0,4,5,0.001194886863231659,0.05927714618155733,0.16780757308151806,0.029155395925045013
402,deceptive_threaten,1,4,5,-0.011622145771980286,0.009373828434263487,0.17078475683229044,-0.008643079549074173
403,honest,0,4,5,0.005376152694225311,0.6583694592118263,0.1739672412368236,0.33282119780778885
404,tit_for_tat,1,4,5,-0.007005374878644943,0.12414489558432251,0.17435094552638475,0.05332356505095959
405,always_split,0,4,5,0.001667240634560585,0.049252439610427245,0.17411853394150967,0.024552278220653534
406,always_steal,1,4,5,-0.00018479861319065094,0.12029622448608279,0.17418989914585836,0.058221425861120224
407,deceptive_threaten,0,4,5,-0.006354261189699173,0.01810876431832753,0.17419045565475244,0.0009582191705703735
408,honest,1,4,5,-0.022059369832277298,0.17294397205114365,0.17331336161441868,0.0626794807612896
409,tit_for_tat,0,4,5,0.005272207781672478,0.04835305662709288,0.16923249500541715,0.027756404131650925
410,always_split,1,4,5,-0.014479940757155418,0.5938849095255136,0.1719448156072758,0.28074307611677796
411,always_steal,0,4,5,-0.018525702878832817,0.08286885439883918,0.1741637814702699,0.021167075261473656
412,deceptive_threaten,1,4,5,0.006530988961458206,0.01165567120256128,0.1732071957885637,0.010626746341586113
413,honest,0,4,5,-0.012242063879966736,0.16345507372170687,0.17390984290250344,0.06774638406932354
414,tit_for_tat,1,4,5,0.00487593375146389,0.05836790020111948,0.17398025333386613,0.032320087775588036
415,always_split,0,4,5,-0.00069471076130867,0.09300796431489289,0.1741099295031745,0.04406818188726902
416,always_steal,1,4,5,0.00250917486846447,0.06902238927432336,0.17351667494222056,0.0352852214127779
417,deceptive_threaten,0,4,5,-0.00494149886071682,0.0110294439918448,0.1735962233869941,-0.001162732020020485
418,honest,1,4,5,-0.020823825150728226,0.16492712730541825,0.1705968509777449,0.05993375927209854
419,tit_for_tat,0,4,5,0.004327131435275078,0.04685438616434112,0.16477091579145053,0.026106620207428932
420,always_split,1,4,5,-0.0042458996176719666,0.10853771376423538,0.16493518682545982,0.048373615369200706
421,always_steal,0,4,5,0.0037361495196819305,0.05030588764930144,0.1610625248431461,0.027278469875454903
422,deceptive_threaten,1,4,5,-0.008374296128749847,0.007604431120171284,0.16460866502166027,-0.006218159571290016
423,honest,0,4,5,0.013955062255263329,0.145420728251338,0.17070987336046528,0.08495832979679108
424,tit_for_tat,1,4,5,-0.017461903393268585,0.056654478394193575,0.16864375054865377,0.009178884327411652
425,always_split,0,4,5,-0.027192052453756332,0.11411624448373914,0.15953709171299124,0.028270695358514786
426,always_steal,1,4,5,0.005211051553487778,0.04401822338695638,0.15041267358174082,0.025716029107570648
427,deceptive_threaten,0,4,5,-0.0032701920717954636,0.0066321958239541345,0.15092842330341227,-0.0014633778482675552
428,honest,1,4,5,-0.014066025614738464,0.639237817376852,0.16066132683044998,0.30394626717315987
429,tit_for_tat,0,4,5,0.008055748417973518,0.11932796682231128,0.16766304731572745,0.06604310870170593
430,always_split,1,4,5,-0.011893341317772865,0.04892571654636413,0.1649908206818509,0.010919623076915741
431,always_steal,0,4,5,0.003628252074122429,0.10115645366022363,0.16090480321872747,0.05259744077920914
432,deceptive_threaten,1,4,5,-0.011100450530648232,0.016172221589840774,0.15836815593502251,-0.004598015919327736
433,honest,0,4,5,-0.005429185926914215,0.73364083096385,0.15264447809022386,0.3598647681064904
434,tit_for_tat,1,4,5,0.001134391874074936,0.059519766306038946,0.1487472999797319,0.029406804591417313
435,always_split,0,4,5,-0.004051592200994492,0.5599062591791153,0.15111467435781378,0.2743903915397823
436,always_steal,1,4,5,-6.086193025112152e-05,0.09314140398055315,0.15489032801269786,0.04496094398200512
437,deceptive_threaten,0,4,5,-0.017570365220308304,0.01730522811578794,0.1491029900353169,-0.010408775880932808
438,honest,1,4,5,-0.024343762546777725,0.17427190579473972,0.13837998047529254,0.061408381909132004
439,tit_for_tat,0,4,5,0.0036355145275592804,0.037496854200981034,0.12675599521026015,0.02111637219786644
440,always_split,1,4,5,-0.0022526532411575317,0.6434019021689892,0.12820902307430515,0.31816621543839574
441,always_steal,0,4,5,-0.003861391916871071,0.06748852552846074,0.13360196894791443,0.02854684367775917
442,deceptive_threaten,1,4,5,-0.006250029429793358,0.00937222757501388,0.1415573227641289,-0.002979487180709839
443,honest,0,4,5,0.005185950547456741,0.7220786046236753,0.14971635358961066,0.3647280866280198
444,tit_for_tat,1,4,5,-0.005290349945425987,0.07005727500654757,0.15053590114985127,0.028232917189598083
445,always_split,0,4,5,-0.01468244194984436,0.0831509807612747,0.14423736273602117,0.025450674816966057
446,always_steal,1,4,5,0.0027823317795991898,0.06530400621704757,0.1376432731631212,0.034057898446917534
447,deceptive_threaten,0,4,5,-0.008225062862038612,0.008325148021413042,0.1347250763719785,-0.005409732460975647
448,honest,1,4,5,0.0014636218547821045,0.7069042921066284,0.1298106783797266,0.3536176673369482
449,tit_for_tat,0,4,5,-0.001982633024454117,0.07098730810685083,0.13124092399084475,0.03219861164689064
450,always_split,1,4,5,-0.003152213990688324,0.5294199530035257,0.13619705841119867,0.2601957833394408
451,always_steal,0,4,5,-0.004310334101319313,0.09736450191121548,0.14212276972830296,0.042950695380568504
452,deceptive_threaten,1,4,5,-0.006723882630467415,0.016890639200924262,0.14988262161205057,0.0002226177603006363
453,honest,0,4,5,0.00518467091023922,0.7448127530515194,0.15732107419898966,0.37601782713318244
454,tit_for_tat,1,4,5,-0.006751539185643196,0.05732707114657387,0.1575947344681481,0.020336057990789413
455,always_split,0,4,5,0.0019066352397203445,0.5590500682592392,0.1539079559261154,0.2798925992101431
456,always_steal,1,4,5,-0.00439104437828064,0.0914915386820212,0.15641585714183748,0.0397905670106411
457,deceptive_threaten,0,4,5,-0.0077923741191625595,0.01484154568595386,0.16208285072934814,-0.0019924435764551163
458,honest,1,4,5,0.005236761877313256,0.728615052998066,0.16692461095226463,0.36787504656240344
459,tit_for_tat,0,4,5,-0.002962997183203697,0.06295322283403948,0.16856277355691418,0.026827968657016754
460,always_split,1,4,5,-0.009050972759723663,0.5483587328344584,0.17113102768780664,0.2634171051904559
461,always_steal,0,4,5,-0.014377838000655174,0.09904880984686315,0.17386265943059698,0.03340793773531914
462,deceptive_threaten,1,4,5,0.006708519533276558,0.01468426404164802,0.1740630040949327,0.012310029938817024
463,honest,0,4,5,-0.015293765813112259,0.6962060518562794,0.17399991237107315,0.33106926444452256
464,tit_for_tat,1,4,5,-0.016183899715542793,0.07498636184027418,0.17260048444586573,0.01958327740430832
465,always_split,0,4,5,-0.018639234825968742,0.09301387565210462,0.16817729772810708,0.026185937225818634
466,always_steal,1,4,5,-0.02250714600086212,0.07189689140068367,0.16006770840249374,0.01184062659740448
467,deceptive_threaten,0,4,5,0.006041683256626129,0.01039359872265777,0.15002768522390397,0.009738205000758171
468,honest,1,4,5,-0.006467975676059723,0.6378408633172512,0.1515163229778409,0.3109372900071321
469,tit_for_tat,0,4,5,-0.011657888069748878,0.11589839635416865,0.16062224494089605,0.04468507133424282
470,always_split,1,4,5,0.007224230095744133,0.057595636462792754,0.16719158548221458,0.03435014374554157
471,always_steal,0,4,5,0.0012585483491420746,0.09840318851638585,0.1651678194757551,0.048808468505740166
472,deceptive_threaten,1,4,5,0.0007780473679304123,0.013775544641930537,0.1668686229895684,0.005997128784656525
473,honest,0,4,5,-0.012805073522031307,0.7138580493628979,0.16268042814772343,0.3424971327185631
474,tit_for_tat,1,4,5,0.0029025059193372726,0.07046621435438283,0.15716891756892437,0.03656391799449921
475,always_split,0,4,5,-0.004893563687801361,0.5389584265649319,0.15996456013817806,0.26298601168673486
476,always_steal,1,4,5,-0.008104216307401657,0.09632703103125095,0.16544470407097833,0.038404859602451324
477,deceptive_threaten,0,4,5,-0.011206159368157387,0.01766949175873833,0.17029296315013198,-0.004074323922395706
478,honest,1,4,5,0.0061679743230342865,0.16264748247340322,0.1731292540061986,0.08576041646301746
479,tit_for_tat,0,4,5,-0.0014223381876945496,0.051559458137489855,0.1731856892220094,0.022625526413321495
480,always_split,1,4,5,0.0028377454727888107,0.10639282129704952,0.17372405534115387,0.05429692566394806
481,always_steal,0,4,5,-8.066743612289429e-05,0.054825740327942185,0.17361950764461653,0.025596005842089653
482,deceptive_threaten,1,4,5,-0.0013476070016622543,0.009049951513418364,0.17375296977479593,0.0014398302882909775
483,honest,0,4,5,-0.011475855484604836,0.15824153739959002,0.17261769883043598,0.06591873057186604
484,tit_for_tat,1,4,5,-0.017139054834842682,0.0543716922038584,0.16876794358540792,0.008359117433428764
485,always_split,0,4,5,0.0056052375584840775,0.5728782061487436,0.16347636523278197,0.2904095691628754
486,always_steal,1,4,5,-0.004666907712817192,0.09445186157245189,0.16161769341124455,0.0409428346902132
487,deceptive_threaten,0,4,5,0.0009382683783769608,0.017393737511984142,0.15917644816363463,0.008043374866247177
488,honest,1,4,5,-0.00787423923611641,0.720084648579359,0.16301510629273253,0.350537933409214
489,tit_for_tat,0,4,5,0.003163812682032585,0.0695945153129287,0.1677616307788412,0.03628345765173435
490,always_split,1,4,5,-0.01580192707479,0.08331201015971601,0.1636244759138208,0.02421783283352852
491,always_steal,0,4,5,-0.021330343559384346,0.0703385866509052,0.15487328222297947,0.012290224432945251
492,deceptive_threaten,1,4,5,0.005116578191518784,0.00909817638356003,0.14534891002404038,0.008212177082896233
493,honest,0,4,5,-0.004642999731004238,0.676249397918582,0.14730496815172955,0.3320086518069729
494,tit_for_tat,1,4,5,-0.005864111706614494,0.08500133216148242,0.15350008535460802,0.035101547837257385
495,always_split,0,4,5,-0.005919918417930603,0.5076631549745798,0.1597941308900772,0.24631372839212418
496,always_steal,1,4,5,-0.007490014657378197,0.10669105069246143,0.164790139078832,0.0442076101899147
497,deceptive_threaten,0,4,5,-0.01182154193520546,0.01969737376083458,0.17001537502073916,-0.003672998398542404
498,honest,1,4,5,0.006714371033012867,0.7359507475048304,0.17305072323142667,0.37295923940837383
499,tit_for_tat,0,4,5,-0.007573632523417473,0.06485517945839092,0.17272111128477263,0.02312675304710865
500,always_split,1,4,5,-0.013279559090733528,0.09407096426002681,0.17027596088883,0.0320531465113163
501,always_steal,0,4,5,-0.017092347145080566,0.06555261026369408,0.1653958585302462,0.01402999646961689
502,deceptive_threaten,1,4,5,0.00644179992377758,0.00840432323798268,0.15872300414775964,0.00905672274529934
503,honest,0,4,5,-0.007226269692182541,0.6544438935816288,0.16105187106586527,0.318385160760954
504,tit_for_tat,1,4,5,-0.010669667273759842,0.09068575559649616,0.16727039429315482,0.033000506460666656
505,always_split,0,4,5,-0.009311804547905922,0.5111005920916796,0.171319484084961,0.2445253087207675
506,always_steal,1,4,5,-0.011462882161140442,0.11693391250446439,0.17353183040540898,0.04526875168085098
507,deceptive_threaten,0,4,5,0.008472694084048271,0.01837589527713135,0.17406050354475155,0.015920042991638184
508,honest,1,4,5,-0.01140781119465828,0.66459059715271,0.17386519682986545,0.31914882734417915
509,tit_for_tat,0,4,5,-0.018000876531004906,0.10395708959549665,0.17179837327785208,0.03225969150662422
510,always_split,1,4,5,-0.017468204721808434,0.05883300956338644,0.16731249295480666,0.010275177657604218
511,always_steal,0,4,5,0.004760075360536575,0.10471193824196234,0.1617492702207528,0.055498549714684486
512,deceptive_threaten,1,4,5,-0.0035455692559480667,0.01167856458259564,0.1620557684218511,0.0006731413304805756
513,honest,0,4,5,-0.017068713903427124,0.6342764887958765,0.16836407240043627,0.2983858927618712
514,tit_for_tat,1,4,5,-0.013922883197665215,0.1267508314922452,0.17337596365905483,0.04771878011524677
515,always_split,0,4,5,0.004269178956747055,0.05582810647320002,0.1741081685104291,0.03044215589761734
516,always_steal,1,4,5,-0.0006635729223489761,0.10802887938916683,0.1740597093012184,0.05161027982831001
517,deceptive_threaten,0,4,5,-0.009708460420370102,0.015637546991001727,0.17372896111919545,-0.0036269761621952057
518,honest,1,4,5,0.003814220428466797,0.15467228973284364,0.1723193049110705,0.07942716963589191
519,tit_for_tat,0,4,5,2.0736828446388245e-05,0.06693234408157878,0.17243863349722233,0.031762516126036644
520,always_split,1,4,5,0.0006829723715782166,0.08539345557801425,0.17154065607246594,0.04166429489850998
521,always_steal,0,4,5,0.003026161342859268,0.07509821240091696,0.17199559550135746,0.0388552974909544
522,deceptive_threaten,1,4,5,-0.002457115799188614,0.012497807719228149,0.17176725825265748,0.0020741410553455353
523,honest,0,4,5,0.0020453771576285362,0.7216116264462471,0.1727511808021518,0.3611236698925495
524,tit_for_tat,1,4,5,-0.0012081265449523926,0.06064145837444812,0.17267703246034216,0.027385832741856575
525,always_split,0,4,5,0.002619480714201927,0.5464642737060785,0.17328822867784766,0.2741187340579927
526,always_steal,1,4,5,-0.01500830240547657,0.08341747260419652,0.17224015145984595,0.024978023022413254
527,deceptive_threaten,0,4,5,0.007177943363785744,0.011814396044997011,0.16846467208961258,0.011400505900382996
528,honest,1,4,5,-0.01767049916088581,0.6858198828995228,0.17014456557080848,0.3235380034893751
529,tit_for_tat,0,4,5,-0.013107378035783768,0.07140500232344493,0.1729674479975074,0.020865442231297493
530,always_split,1,4,5,-0.013211561366915703,0.08982959901914,0.17349813315377105,0.0299682654440403
531,always_steal,0,4,5,-0.016359519213438034,0.07464725704630837,0.17139570867584553,0.019250156357884407
532,deceptive_threaten,1,4,5,0.007317490875720978,0.009847865929032196,0.16695843043271452,0.01057182252407074
533,honest,0,4,5,-0.006064454093575478,0.6563084591180086,0.16731772416096646,0.32041660469258204
534,tit_for_tat,1,4,5,0.004134846851229668,0.100012784358114,0.16999428012786666,0.05244128778576851
535,always_split,0,4,5,0.0015432368963956833,0.4498101770877838,0.1691072093017283,0.22475725878030062
536,always_steal,1,4,5,-0.0057747699320316315,0.12763847736641765,0.17003760200168472,0.05634407885372639
537,deceptive_threaten,0,4,5,0.006909675896167755,0.025252772309613647,0.17226503149868222,0.017813412472605705
538,honest,1,4,5,0.002329767681658268,0.7208979465067387,0.1720600133157859,0.3610581373795867
539,tit_for_tat,0,4,5,-0.002836287021636963,0.06185548740904778,0.1717045999102993,0.026374410837888718
540,always_split,1,4,5,-0.009691368788480759,0.08719749748706818,0.16985419309639838,0.03220883943140507
541,always_steal,0,4,5,0.0034713149070739746,0.06946104561211541,0.16712394235582906,0.03653061203658581
542,deceptive_threaten,1,4,5,-0.0037528034299612045,0.0098808713816112,0.1679067280201707,-0.0004914309829473495
543,honest,0,4,5,0.006132841110229492,0.15723385917954147,0.17015331343282014,0.08304823189973831
544,tit_for_tat,1,4,5,-0.00036289915442466736,0.0537906942772679,0.17036829267817666,0.024828774854540825
545,always_split,0,4,5,-0.004698773846030235,0.5960063375532627,0.17128854193288134,0.29159150389023125
546,always_steal,1,4,5,0.003144940361380577,0.07575588312465698,0.17270538513548672,0.03929583542048931
547,deceptive_threaten,0,4,5,-0.00014822371304035187,0.013958505927803344,0.17250840754059027,0.005105942487716675
548,honest,1,4,5,0.0008574500679969788,0.16088744066655636,0.17286285887894337,0.07957253605127335
