episode,target,ai_starts,update_idx,turn,policy_loss,value_loss,entropy,loss
549,tit_for_tat,0,4,5,-0.008009722456336021,0.04810737195657566,0.17357241582067218,0.01430824026465416
550,always_split,1,4,5,0.004393525421619415,0.5949053540825844,0.17264739609890967,0.3001197138801217
551,always_steal,0,4,5,-0.0055392831563949585,0.073547383537516,0.1729793929371226,0.029504626989364624
552,deceptive_threaten,1,4,5,-0.010162761434912682,0.011934155694689252,0.17366383477201452,-0.005932314321398735
553,honest,0,4,5,-0.012253530323505402,0.7160581983625889,0.1731245747905632,0.3440443127474282
554,tit_for_tat,1,4,5,-0.014716289937496185,0.06922126829158515,0.17032175900385482,0.018191134557127953
555,always_split,0,4,5,0.005936508998274803,0.08349897956941277,0.16605678618361708,0.046025415882468224
556,always_steal,1,4,5,-0.003018580377101898,0.07461609685560688,0.165750576335995,0.03263194113969803
557,deceptive_threaten,0,4,5,-0.00814136490225792,0.011977502652143812,0.16869713395863073,-0.003839585930109024
558,honest,1,4,5,-0.011241456493735313,0.15642255335114896,0.17204832424795313,0.06524933129549026
559,tit_for_tat,0,4,5,0.00678594596683979,0.06412694120081142,0.1735616879141162,0.037113795056939125
560,always_split,1,4,5,-0.0023608803749084473,0.10015200194902718,0.17364068642928032,0.045978715643286705
561,always_steal,0,4,5,0.0019935108721256256,0.06160400289809331,0.17358780231370474,0.031059637665748596
562,deceptive_threaten,1,4,5,-0.008001932874321938,0.009809029696953075,0.17366092366864905,-0.0048340242356061935
563,honest,0,4,5,0.005575625225901604,0.14580398611724377,0.17315254102868494,0.07674610055983067
564,tit_for_tat,1,4,5,-0.006214749068021774,0.06624220433877781,0.17334230204869527,0.02517293207347393
565,always_split,0,4,5,-0.010728346183896065,0.1070742302108556,0.17354663577498286,0.041073309257626534
566,always_steal,1,4,5,-0.014494605362415314,0.056521545426221564,0.17193168852099916,0.01204686425626278
567,deceptive_threaten,0,4,5,0.00714121013879776,0.008371521839691809,0.16834331489008036,0.009643545374274254
568,honest,1,4,5,-0.0017312094569206238,0.14897631108760834,0.16751837544506998,0.07108175568282604
569,tit_for_tat,0,4,5,-0.013758676126599312,0.06190220604185015,0.1640241857203364,0.015552191063761711
570,always_split,1,4,5,0.004782486706972122,0.5584109928458929,0.15767247655821848,0.28241125028580427
571,always_steal,0,4,5,-0.0027140136808156967,0.09087291022296995,0.15772176225073054,0.04114522784948349
572,deceptive_threaten,1,4,5,0.000571567565202713,0.015489448002654171,0.159562972618005,0.006720656529068947
573,honest,0,4,5,0.0012292154133319855,0.7150609735399485,0.15791604377227486,0.357180550461635
574,tit_for_tat,1,4,5,-0.0038539040833711624,0.06220301100984216,0.1594976027663506,0.025652622804045677
575,always_split,0,4,5,-0.0067621879279613495,0.5543470364063978,0.1637119389270083,0.26877422258257866
576,always_steal,1,4,5,-0.00850159302353859,0.08951517741661519,0.16818068264547037,0.03457421436905861
577,deceptive_threaten,0,4,5,0.007021987810730934,0.016265871619225436,0.17119625923078274,0.013442957773804665
578,honest,1,4,5,-0.0006347429007291794,0.7018242813646793,0.17148335514320934,0.34856257180217654
579,tit_for_tat,0,4,5,-0.0066167619079351425,0.06988996203290299,0.1724979923601495,0.026603231206536293
580,always_split,1,4,5,0.004702029749751091,0.08819818217307329,0.1735249301927979,0.047065867111086845
581,always_steal,0,4,5,-0.001604689285159111,0.07026824518106878,0.17357063627059688,0.031793732196092606
582,deceptive_threaten,1,4,5,0.0017351675778627396,0.010133595920706284,0.17367014444607776,0.005065273493528366
583,honest,0,4,5,0.0010093152523040771,0.717623183503747,0.17364653095501126,0.3580844409298152
584,tit_for_tat,1,4,5,-0.0002598520368337631,0.06259915378177539,0.17361545566745917,0.029303573071956635
585,always_split,0,4,5,0.0014959964901208878,0.5491858012974262,0.17355446179499268,0.2743533533066511
586,always_steal,1,4,5,-0.006125658750534058,0.0915643111220561,0.173628968101184,0.037920208647847176
587,deceptive_threaten,0,4,5,0.003908321261405945,0.01715620344115365,0.173336710435251,0.010753054171800613
588,honest,1,4,5,0.0006993282586336136,0.7282981108874083,0.17335372399611515,0.36311485938495025
589,tit_for_tat,0,4,5,-0.007225435227155685,0.0582642859662883,0.1728591282153502,0.02017810568213463
590,always_split,1,4,5,0.0037787947803735733,0.09401225915644318,0.17165447712613968,0.0490683875977993
591,always_steal,0,4,5,-0.004262354224920273,0.0704621103941463,0.17195602977153612,0.029249146580696106
592,deceptive_threaten,1,4,5,0.003110622987151146,0.010853260272938314,0.1729479263049143,0.006807781755924225
593,honest,0,4,5,-0.00811990536749363,0.709513807669282,0.1724118090060074,0.34491289098514244
594,tit_for_tat,1,4,5,0.0024042651057243347,0.06137732890783809,0.17123943337719538,0.03138053975999355
595,always_split,0,4,5,-0.00043008849024772644,0.5699102990329266,0.17125092346032034,0.28281255858018994
596,always_steal,1,4,5,0.0007335599511861801,0.08408695651451126,0.17064425309581566,0.041070606559515
597,deceptive_threaten,0,4,5,-0.0059011559933424,0.014921718637197046,0.17160096902262012,-0.000156305730342865
598,honest,1,4,5,-0.010764159262180328,0.16175609966740012,0.17317759757315798,0.06838211789727211
599,tit_for_tat,0,4,5,0.005292113870382309,0.04974714311902062,0.17356118195129966,0.028430068865418434
600,always_split,1,4,5,-0.0029972419142723083,0.11011133319698274,0.1734957202570513,0.05032345466315746
601,always_steal,0,4,5,-0.010655159130692482,0.06065877972287126,0.1724816928290238,0.0179494246840477
602,deceptive_threaten,1,4,5,0.004031410440802574,0.011139297044337582,0.1704370033039595,0.00789669156074524
603,honest,0,4,5,-0.0022255927324295044,0.14965485921129584,0.17011998743691947,0.07090063393115997
604,tit_for_tat,1,4,5,0.0017568785697221756,0.05689646227983758,0.16850992639228934,0.02852000668644905
605,always_split,0,4,5,-0.0017128754407167435,0.10167306894436479,0.16863581238067127,0.04743729531764984
606,always_steal,1,4,5,0.001127021387219429,0.06117885034473147,0.1671916367522499,0.030044520273804665
607,deceptive_threaten,0,4,5,-0.005603428930044174,0.009637986576962021,0.16870116668178525,-0.0024714376777410507
608,honest,1,4,5,-0.009593527764081955,0.6814557854086161,0.17153155021151179,0.32941904570907354
609,tit_for_tat,0,4,5,-0.010478422045707703,0.0885596260195598,0.17331054546775704,0.03206827491521835
610,always_split,1,4,5,0.0055991280823946,0.07674180064350367,0.17348942109310883,0.042235117405653
611,always_steal,0,4,5,-0.005570473149418831,0.07880206545814872,0.17349923955043778,0.03209558129310608
612,deceptive_threaten,1,4,5,-0.01250586286187172,0.010792412599244017,0.1732973751022655,-0.00884263589978218
613,honest,0,4,5,-0.016158971935510635,0.14053669106215239,0.1708147642420954,0.05240122601389885
614,tit_for_tat,1,4,5,-0.025288132950663567,0.09765707957558334,0.16391926081632846,0.021901223808526993
615,always_split,0,4,5,0.007742857560515404,0.5132199507206678,0.15044334159756545,0.26284838281571865
616,always_steal,1,4,5,-0.011625956743955612,0.11332556756678969,0.15526463714377314,0.043484169989824295
617,deceptive_threaten,0,4,5,-0.02240031585097313,0.014251400727971486,0.16758053113153437,-0.016950419172644615
618,honest,1,4,5,-0.014684297144412994,0.5995759554207325,0.17277904200273042,0.2833758913911879
619,tit_for_tat,0,4,5,-0.017640260979533195,0.18649079627357423,0.1730539720010711,0.07387461327016354
620,always_split,1,4,5,0.004948971793055534,0.033829306143161375,0.17035989134274132,0.02016003429889679
621,always_steal,0,4,5,-0.00020101666450500488,0.15131403948180377,0.1707205778620846,0.07374880276620388
622,deceptive_threaten,1,4,5,-0.013004379346966743,0.018962130786121634,0.1682167041089997,-0.00520547479391098
623,honest,0,4,5,0.006702268496155739,0.14262974890880287,0.16202409985271515,0.07639690674841404
624,tit_for_tat,1,4,5,9.380094707012177e-05,0.10223983001196757,0.1610173885464974,0.04960354045033455
625,always_split,0,4,5,-0.03295823186635971,0.48210308887064457,0.15236886290585971,0.20656962133944035
626,always_steal,1,4,5,0.004903649911284447,0.15061536966823041,0.13061072220807546,0.07890522107481956
627,deceptive_threaten,0,4,5,-0.011153003200888634,0.013725347838055249,0.14483183458469284,-0.005738640204071999
628,honest,1,4,5,-0.01752668246626854,0.12466032872907817,0.15810483932727948,0.043222442269325256
629,tit_for_tat,0,4,5,-0.024951839819550514,0.11789620312629268,0.17009964711451175,0.03229524940252304
630,always_split,1,4,5,0.009689776226878166,0.5290298629552126,0.17339758348589385,0.2724707266315818
631,always_steal,0,4,5,-0.014469129964709282,0.12187287461711094,0.17308149423843133,0.04473649524152279
632,deceptive_threaten,1,4,5,0.002285599708557129,0.018451472423294035,0.1719666239387152,0.009791672229766846
633,honest,0,4,5,-0.00016807019710540771,0.678362337872386,0.17239930013056437,0.3372891051694751
634,tit_for_tat,1,4,5,-0.016301611438393593,0.10935026046354324,0.17023488187805924,0.036671169102191925
635,always_split,0,4,5,-0.022417528554797173,0.47320124693214893,0.1632461518929631,0.21255063638091087
636,always_steal,1,4,5,-0.02348124235868454,0.136534545221366,0.15344058599021082,0.04325161129236221
637,deceptive_threaten,0,4,5,0.0053641051054000854,0.02043855523061211,0.1428981299577572,0.014154395088553429
638,honest,1,4,5,-0.004919501021504402,0.136839164304547,0.14376387812899338,0.06206246092915535
639,tit_for_tat,0,4,5,-0.009726325049996376,0.10156505979830399,0.15301010373241297,0.03952610678970814
640,always_split,1,4,5,-0.014082595705986023,0.07773032458499074,0.16311030223914713,0.02315147966146469
641,always_steal,0,4,5,-0.023521995171904564,0.08625211694743484,0.17162609967635944,0.017887789756059647
642,deceptive_threaten,1,4,5,0.011218499392271042,0.011963961906985787,0.17302500433470414,0.015470242127776146
643,honest,0,4,5,-0.02040995843708515,0.6445329841226339,0.1732771434235474,0.300123761408031
644,tit_for_tat,1,4,5,0.0057604629546403885,0.11075823626015335,0.17236940455495642,0.059415899217128754
645,always_split,0,4,5,0.0004227031022310257,0.4717013705521822,0.1727998298829334,0.23454538732767105
646,always_steal,1,4,5,-0.001614350825548172,0.129213250358589,0.1724667405078435,0.06126761436462402
647,deceptive_threaten,0,4,5,-0.004654893651604652,0.021797917592493832,0.17273662596380746,0.004516692832112312
648,honest,1,4,5,-0.00011048093438148499,0.17496767244301736,0.1717967268832581,0.08565538004040718
649,tit_for_tat,0,4,5,-0.01632869802415371,0.04428831837140024,0.1730950862456666,0.004084518179297447
650,always_split,1,4,5,0.007792428135871887,0.6312726400792599,0.1729417760125216,0.3216993291862309
651,always_steal,0,4,5,-0.01123545877635479,0.06693136283138301,0.173350253739045,0.020496712997555733
652,deceptive_threaten,1,4,5,0.005237268283963203,0.009998652649755968,0.17317493582777388,0.008504856377840042
653,honest,0,4,5,0.0030189845710992813,0.68834163621068,0.17339752126281383,0.34545581124257296
654,tit_for_tat,1,4,5,-0.01001468300819397,0.07776531728450209,0.172900680404382,0.027138961479067802
655,always_split,0,4,5,-0.014901287853717804,0.522034976631403,0.17034389787386317,0.24441276025027037
656,always_steal,1,4,5,0.004660122096538544,0.10394765611272305,0.16666244486623327,0.054967327043414116
657,deceptive_threaten,0,4,5,-0.004127467051148415,0.01587398159864506,0.16575205744720733,0.002151980996131897
658,honest,1,4,5,-0.011455131694674492,0.7063630148768425,0.161797926069994,0.34010839462280273
659,tit_for_tat,0,4,5,0.002997256815433502,0.07349472033092752,0.15692617812419485,0.03817536495625973
660,always_split,1,4,5,-0.00546986423432827,0.08538892364595085,0.15873446314981265,0.03563723899424076
661,always_steal,0,4,5,0.004104284569621086,0.08358060626778752,0.16301584176289907,0.044264426454901695
662,deceptive_threaten,1,4,5,-9.415298700332642e-05,0.013293182746508592,0.16180012649147102,0.004934445023536682
663,honest,0,4,5,-0.00982671044766903,0.15981702110730112,0.16599013925133477,0.06842189654707909
664,tit_for_tat,1,4,5,-0.016811853274703026,0.05701015758677386,0.17130766235641204,0.00998014397919178
665,always_split,0,4,5,0.00967634841799736,0.5921384580433369,0.17355087848227413,0.3040100736543536
666,always_steal,1,4,5,-0.012733545154333115,0.0754067903617397,0.1731963944839663,0.02323789708316326
667,deceptive_threaten,0,4,5,0.006278049200773239,0.010919626912823333,0.17184652897594788,0.010019399225711823
668,honest,1,4,5,0.002088012173771858,0.7096972241997719,0.17244669271349267,0.35521217063069344
669,tit_for_tat,0,4,5,-0.00047097355127334595,0.0694137581740506,0.1721680013142759,0.03251423127949238
670,always_split,1,4,5,-0.01161220483481884,0.08361564599908888,0.17323319033312146,0.028463296592235565
671,always_steal,0,4,5,0.005355212837457657,0.07946637825807557,0.17333881956255937,0.04335499368607998
672,deceptive_threaten,1,4,5,-0.008987348526716232,0.012259079619980184,0.1734824365357781,-0.004592644050717354
673,honest,0,4,5,-0.01660263165831566,0.6925525050610304,0.17252681413447135,0.32794835208915174
674,tit_for_tat,1,4,5,0.00488138385117054,0.07984738983213902,0.17025244682099583,0.043102554976940155
675,always_split,0,4,5,-0.005685396492481232,0.09200993634294719,0.17107404655689606,0.03860883042216301
676,always_steal,1,4,5,-0.010685637593269348,0.06850487299379893,0.17282619463549054,0.021838553249835968
677,deceptive_threaten,0,4,5,0.006697706878185272,0.010646133261502655,0.1735174768982688,0.010285589843988419
678,honest,1,4,5,-0.0006935670971870422,0.14909153524786234,0.17349457831369364,0.07211724296212196
679,tit_for_tat,0,4,5,-0.011709976941347122,0.059584729897323996,0.17291791515162913,0.016353223472833633
680,always_split,1,4,5,-0.01821654662489891,0.09837762359529734,0.16981360847603355,0.02927413396537304
681,always_steal,0,4,5,-0.023967519402503967,0.06286470905615715,0.16238858754513785,0.005840936675667763
682,deceptive_threaten,1,4,5,0.005191083997488022,0.009967255371975625,0.15265695967173087,0.008648145943880081
683,honest,0,4,5,-0.0023458003997802734,0.1439894768409431,0.15151142616741708,0.06813382171094418
684,tit_for_tat,1,4,5,0.0017066989094018936,0.06172202370362356,0.1479921234640642,0.031087784096598625
685,always_split,0,4,5,-0.0034634098410606384,0.5790410321205854,0.1497522213612683,0.28455959260463715
686,always_steal,1,4,5,-0.00675511360168457,0.08481763966847211,0.1558649408780184,0.034095052629709244
687,deceptive_threaten,0,4,5,-0.010281946510076523,0.014164733545612762,0.16307928950664063,-0.004830377176403999
688,honest,1,4,5,0.00768110528588295,0.15539925452321768,0.16824208198704582,0.08369831182062626
689,tit_for_tat,0,4,5,-0.0011160727590322495,0.06263832637341693,0.16850589217210654,0.02851804345846176
690,always_split,1,4,5,-0.009404981508851051,0.5684296078979969,0.17072700298831478,0.27310255635529757
691,always_steal,0,4,5,-0.013774121180176735,0.08972037176135927,0.17313285672025813,0.029354732483625412
692,deceptive_threaten,1,4,5,0.005558747798204422,0.014632333304689382,0.1732320829105447,0.011142594739794731
693,honest,0,4,5,0.0017812661826610565,0.680020198225975,0.1733073826535474,0.3400583053007722
694,tit_for_tat,1,4,5,-0.0030788425356149673,0.0888683496741578,0.17326122510257846,0.03962271474301815
695,always_split,0,4,5,-0.0001263543963432312,0.5002762880176306,0.17344727343061095,0.24827731028199196
696,always_steal,1,4,5,-0.01665857806801796,0.10570009425282478,0.1726306574728369,0.03446516394615173
697,deceptive_threaten,0,4,5,-0.024557212367653847,0.01640888491374426,0.16817609624467877,-0.018034527078270912
698,honest,1,4,5,0.00577816367149353,0.15938482386991382,0.16170374566718237,0.08385355398058891
699,tit_for_tat,0,4,5,-0.00712176039814949,0.07600055879447609,0.16404231017622806,0.02923809178173542
700,always_split,1,4,5,-0.012503013014793396,0.0968467453494668,0.16963273149758606,0.034224020317196846
701,always_steal,0,4,5,0.006271949037909508,0.0669549381127581,0.1723839854075777,0.03802557289600372
702,deceptive_threaten,1,4,5,-0.009777296334505081,0.011858800482286824,0.1717451566546515,-0.005565356463193893
703,honest,0,4,5,-0.01582900993525982,0.667960774153471,0.16832418118792702,0.31646813289262354
704,tit_for_tat,1,4,5,-0.0174259003251791,0.10492221603635699,0.16199926347235305,0.03341520391404629
705,always_split,0,4,5,0.004049552604556084,0.06684962229337543,0.1556238447319629,0.03591812588274479
706,always_steal,1,4,5,-0.003821760416030884,0.10696555278263986,0.15392264528964006,0.04812179133296013
707,deceptive_threaten,0,4,5,-0.016288572922348976,0.015204353344643096,0.148137659673921,-0.01016777940094471
708,honest,1,4,5,0.004435403272509575,0.15691027441062033,0.1386382275932192,0.08150415308773518
709,tit_for_tat,0,4,5,-0.007941607385873795,0.06517084667575546,0.14171424784399278,0.023226667195558548
710,always_split,1,4,5,-0.010194126516580582,0.11146170971915126,0.15314760391720483,0.04400525242090225
711,always_steal,0,4,5,0.007028328254818916,0.06382086634403095,0.16001894696637464,0.037338586524128914
712,deceptive_threaten,1,4,5,-0.01559377834200859,0.010418582308147961,0.15671192023000913,-0.01195160299539566
713,honest,0,4,5,0.005372881889343262,0.12699447420891374,0.14837153840562678,0.06738639622926712
714,tit_for_tat,1,4,5,-0.0045440103858709335,0.0933450530283153,0.14868665518315538,0.040641648694872856
715,always_split,0,4,5,0.005224451422691345,0.5670497696846724,0.15544035827133484,0.2871949356049299
716,always_steal,1,4,5,-9.43206250667572e-05,0.08006194635527208,0.15358059507525468,0.03840085305273533
717,deceptive_threaten,0,4,5,-0.008412884548306465,0.010618896888900053,0.15927248204570787,-0.004696173593401909
718,honest,1,4,5,-0.012314112856984138,0.15422243135981262,0.16692937835250632,0.06312780827283859
719,tit_for_tat,0,4,5,-0.01612415537238121,0.06876003032084554,0.17215906553792593,0.016534263268113136
720,always_split,1,4,5,0.009300339967012405,0.5758368168026209,0.17353619982895907,0.29548339266330004
721,always_steal,0,4,5,-0.0041299257427453995,0.08666014709160663,0.1733707474941184,0.03746642731130123
722,deceptive_threaten,1,4,5,-0.013836687430739403,0.013212380425230208,0.1719347461948928,-0.008949825540184975
723,honest,0,4,5,0.007199747487902641,0.7128562424331903,0.1686014247534331,0.36194185412023216
724,tit_for_tat,1,4,5,-0.0051641203463077545,0.07985679793637246,0.1668759371877968,0.033095527440309525
725,always_split,0,4,5,-0.019932465627789497,0.07324078568490222,0.16149685611162568,0.015072956681251526
726,always_steal,1,4,5,0.005438150838017464,0.09055259914021008,0.1526305604929803,0.04918815754354
727,deceptive_threaten,0,4,5,-0.006230602040886879,0.010864765924452513,0.15065869828686118,-0.0023048091679811478
728,honest,1,4,5,-0.0243367962539196,0.15345049113966525,0.1409420121635776,0.05097902566194534
729,tit_for_tat,0,4,5,0.004119807854294777,0.06815041852678405,0.12631086914552725,0.03693189099431038
730,always_split,1,4,5,-0.006975177675485611,0.5737016890197992,0.13229358650642098,0.2785527426749468
731,always_steal,0,4,5,-0.00715080089867115,0.09765710739884526,0.14189432425882842,0.04025879502296448
732,deceptive_threaten,1,4,5,-0.015514131635427475,0.01370769043751352,0.15607883467237116,-0.010221078991889954
733,honest,0,4,5,0.011319680139422417,0.1448744428344071,0.16593990286673943,0.08209749311208725
734,tit_for_tat,1,4,5,-0.02379457838833332,0.07127369361114688,0.16094903820339823,0.010232776403427124
735,always_split,0,4,5,-0.029470134526491165,0.10552696732338518,0.14727427182879183,0.021820612251758575
736,always_steal,1,4,5,0.004044618457555771,0.06254884960799245,0.1374102596382727,0.03394496068358421
737,deceptive_threaten,0,4,5,-0.0030646082013845444,0.0062300655340155366,0.13811296116546146,-0.001330699771642685
738,honest,1,4,5,0.02042621746659279,0.12518765684217215,0.14694972140569007,0.08155054971575737
739,tit_for_tat,0,4,5,-0.0002507362514734268,0.08896407554857433,0.14831242685795587,0.04274817928671837
740,always_split,1,4,5,-0.0022977814078330994,0.09053962770849466,0.14875777126508183,0.04148445650935173
741,always_steal,0,4,5,0.0015502199530601501,0.058590053260559216,0.14585452750543482,0.029386702924966812
742,deceptive_threaten,1,4,5,-0.0047789886593818665,0.008140472324123738,0.14846172489706078,-0.0021933652460575104
743,honest,0,4,5,-0.014314291998744011,0.6403984408825636,0.15908445658260462,0.30429409770295024
744,tit_for_tat,1,4,5,0.008858105167746544,0.13342000171542168,0.16747452294566756,0.07389337755739689
745,always_split,0,4,5,0.00020895898342132568,0.4286230932921171,0.1664490203393143,0.21285600401461124
746,always_steal,1,4,5,-0.010118678212165833,0.16464432748034596,0.1697397986690703,0.07050607912242413
747,deceptive_threaten,0,4,5,-0.015318628400564194,0.028086917577638815,0.17275584533581423,-0.003002732992172241
748,honest,1,4,5,0.005802391096949577,0.15828223852440715,0.17317680123596801,0.08321176469326019
749,tit_for_tat,0,4,5,-0.015957970172166824,0.05827356787631288,0.1732614397387806,0.011446202173829079
750,always_split,1,4,5,0.005787933245301247,0.5976677052676678,0.17198811339767417,0.3029018957167864
751,always_steal,0,4,5,-0.0015561934560537338,0.07932061550673097,0.1721913341734762,0.036382200196385384
752,deceptive_threaten,1,4,5,-0.01800411380827427,0.01132135577495319,0.1695765628173831,-0.014039210975170135
753,honest,0,4,5,-0.02711920626461506,0.1503622467862442,0.1613236457160383,0.04644867032766342
754,tit_for_tat,1,4,5,-0.02605222538113594,0.07583657727809623,0.14940024879251723,0.010372050106525421
755,always_split,0,4,5,-0.03236730583012104,0.09909651847556233,0.13385434678093588,0.01584240421652794
756,always_steal,1,4,5,0.007639136165380478,0.06696298409406154,0.11490851705821115,0.03997156210243702
757,deceptive_threaten,0,4,5,-0.0037640538066625595,0.005896083857038548,0.1154451976508426,-0.0019704625010490417
758,honest,1,4,5,-0.007065584883093834,0.6142214518040419,0.12794103548912972,0.2987657261546701
759,tit_for_tat,0,4,5,-0.010953729972243309,0.13263296731747687,0.1413523504988916,0.05394922010600567
760,always_split,1,4,5,-0.01197146251797676,0.48880902864038944,0.15680356342090818,0.23086502123624086
761,always_steal,0,4,5,-0.013237526640295982,0.12619411223568022,0.16532096381615702,0.04820632189512253
762,deceptive_threaten,1,4,5,-0.021108504384756088,0.01450395442077479,0.17204777713459407,-0.015576999634504318
763,honest,0,4,5,-0.019363388419151306,0.6918913945555687,0.1728037844472965,0.32485426659695804
764,tit_for_tat,1,4,5,0.007134169340133667,0.11791924422141165,0.16984785478007325,0.06439530849456787
765,always_split,0,4,5,-0.004724577069282532,0.4827661029994488,0.16902731080881495,0.23496819287538528
766,always_steal,1,4,5,0.003137163817882538,0.13156289421021938,0.16564712651734226,0.06726214848458767
767,deceptive_threaten,0,4,5,-0.01053854264318943,0.017122970650000013,0.16861527006585675,-0.003663213923573494
768,honest,1,4,5,-0.038343144580721855,0.12746312923263758,0.17231350112615473,0.023665281012654305
769,tit_for_tat,0,4,5,0.005136825144290924,0.1224498136434704,0.1679703185782273,0.06468203105032444
770,always_split,1,4,5,-0.013373376801609993,0.47329720109701157,0.17105936549342005,0.22156462259590626
771,always_steal,0,4,5,-0.015530522912740707,0.13342165877111256,0.17316477333133662,0.049448633566498756
772,deceptive_threaten,1,4,5,-0.024330321699380875,0.01738424380437209,0.17082903965501828,-0.017346501350402832
773,honest,0,4,5,-0.031751759350299835,0.6889052093029022,0.16164782219175322,0.31108437362127006
774,tit_for_tat,1,4,5,-0.03260248713195324,0.1089172619394958,0.14469736611317785,0.020409168675541878
775,always_split,0,4,5,-0.042106686159968376,0.4812503345310688,0.12185068834423873,0.19729995541274548
776,always_steal,1,4,5,0.0026065800338983536,0.14390995167195797,0.1030105923073279,0.07353142835199833
777,deceptive_threaten,0,4,5,-0.015305861830711365,0.016872327361369344,0.09742423019451962,-0.007843933999538422
778,honest,1,4,5,-0.030848193913698196,0.6832550801336765,0.08499464996020833,0.30992940277792513
779,tit_for_tat,0,4,5,0.0025956816971302032,0.10375408595427871,0.07120500670498586,0.05376068875193596
780,always_split,1,4,5,-0.0010056104511022568,0.09192079066997394,0.06990451715319068,0.04425573907792568
781,always_steal,0,4,5,-0.0016580820083618164,0.09456156892701983,0.07428128315041249,0.04487989470362663
782,deceptive_threaten,1,4,5,-0.0029636789113283157,0.011510799618232426,0.08246575626435515,0.001967046409845352
783,honest,0,4,5,-0.00731639564037323,0.13387565093580633,0.09921698915604793,0.05862925946712494
784,tit_for_tat,1,4,5,-0.013002555817365646,0.12448880542069674,0.12684306232404197,0.04797341488301754
785,always_split,0,4,5,0.010399602353572845,0.4897627830505371,0.14387445907959773,0.2538422513753176
786,always_steal,1,4,5,0.001405525952577591,0.10633981419960037,0.13940260256640613,0.053181419149041176
787,deceptive_threaten,0,4,5,-0.0032238811254501343,0.01124225948728963,0.1423583509731543,0.0009736679494380951
788,honest,1,4,5,0.003904128447175026,0.15385945606976748,0.133415197406066,0.07949969917535782
789,tit_for_tat,0,4,5,-0.0012867525219917297,0.08134145988151431,0.1352275231929525,0.03803170099854469
790,always_split,1,4,5,0.0018814895302057266,0.06978209526278079,0.12811450736808183,0.03549138456583023
791,always_steal,0,4,5,0.002695878967642784,0.10473286965861917,0.13137540134994197,0.05374855175614357
792,deceptive_threaten,1,4,5,-0.0017485301941633224,0.02013111668293277,0.1292249534108123,0.007024778053164482
793,honest,0,4,5,-0.011698590591549873,0.16425722651183605,0.14257973264466273,0.06900422275066376
794,tit_for_tat,1,4,5,0.010593950748443604,0.06901449093129486,0.15718360706341628,0.043529365211725235
795,always_split,0,4,5,-0.037199072539806366,0.5358563177287579,0.14185652309606667,0.22931051813066006
796,always_steal,1,4,5,0.0011222120374441147,0.09909799956949428,0.13088601584604476,0.049362365156412125
797,deceptive_threaten,0,4,5,-0.008791336789727211,0.015233488631565706,0.13927925947973563,-0.002567380666732788
798,honest,1,4,5,-0.018230270594358444,0.1498747079167515,0.15747122368884447,0.055132362991571426
799,tit_for_tat,0,4,5,-0.027674902230501175,0.08872392040211707,0.1709744803047215,0.014977309852838516
800,always_split,1,4,5,0.018650509417057037,0.5329764261841774,0.1732038443260535,0.28340668231248856
801,always_steal,0,4,5,-0.02296467125415802,0.10852089471882209,0.17344142333240598,0.029561368748545647
802,deceptive_threaten,1,4,5,-0.03496142663061619,0.013161259055777919,0.1684261409482133,-0.030065052211284637
803,honest,0,4,5,0.008694550022482872,0.1569022466428578,0.1592052790310845,0.08555360697209835
804,tit_for_tat,1,4,5,-0.009202111512422562,0.06728035985725,0.16172757410095073,0.02282079868018627
805,always_split,0,4,5,-0.014582477509975433,0.10839975625276566,0.1691067613028281,0.03792633302509785
806,always_steal,1,4,5,0.007571887224912643,0.06451852298050653,0.17284547528470284,0.03810267895460129
807,deceptive_threaten,0,4,5,-0.0037530604749917984,0.010235853402292605,0.1728772577480413,-0.0003639049828052521
808,honest,1,4,5,0.0030989889055490494,0.6468304954469204,0.17352784503964358,0.32477895072224783
809,tit_for_tat,0,4,5,-0.0008010696619749069,0.11510676983743906,0.1733519464978599,0.05501879006624222
810,always_split,1,4,5,-0.017276860773563385,0.053151894884649664,0.17330786370803253,0.007566012442111969
811,always_steal,0,4,5,0.007280603051185608,0.11555933824274689,0.17050370637480228,0.06335522420704365
812,deceptive_threaten,1,4,5,-0.005668679252266884,0.016913767183723394,0.1704740294462681,0.0010834597051143646
813,honest,0,4,5,-0.027592740952968597,0.15700722089968622,0.16348859883692057,0.049275996163487434
814,tit_for_tat,1,4,5,0.005831865593791008,0.07149037107592449,0.15353120432700962,0.04004175215959549
815,always_split,0,4,5,-0.01175006851553917,0.5780193880200386,0.1581909118049225,0.27567771542817354
816,always_steal,1,4,5,0.004506055265665054,0.09688901796471328,0.16372309868529555,0.05131333880126476
817,deceptive_threaten,0,4,5,-0.0008380617946386337,0.01515797442124156,0.16097899463238718,0.0051311347633600235
818,honest,1,4,5,-0.022596847265958786,0.7151822131127119,0.16817979657025717,0.333312459057197
819,tit_for_tat,0,4,5,0.00900711677968502,0.07770232745679095,0.17286443022749154,0.04612964764237404
820,always_split,1,4,5,-0.026686526834964752,0.07554829015862197,0.16891895267508517,0.009398426860570908
821,always_steal,0,4,5,-0.03279033303260803,0.08729983412194997,0.15757249734269863,0.009283876046538353
822,deceptive_threaten,1,4,5,0.005947532132267952,0.010860291486892493,0.14518808296816132,0.009925790131092072
823,honest,0,4,5,-0.00818285346031189,0.659642057493329,0.14985267779502465,0.32013965444639325
